"time_stamp","wind_speed","wind_direction","ambient_temp","terrain","active_power","sd_wd","turbulence_intensity"
"2018-05-29 10:30:00",5.05941176470588,232.621608282353,14.2354117647059,3,0.126310901960784,5.70227284743578,0.15428394221484
"2018-05-29 10:40:00",4.9590243902439,219.405794341463,14.5137804878049,3,0.107808780487805,10.9907972717457,0.184107439805395
"2018-05-29 10:50:00",7.16593023255814,211.181860186047,14.2098837209302,3,0.401872015503876,4.79793078500122,0.254391059332995
"2018-05-29 11:00:00",6.28011764705882,230.056359882353,14.5148235294118,3,0.22866,5.40499330065845,0.224677573042336
"2018-05-29 11:10:00",6.39176470588235,225.300467435294,14.6954117647059,3,0.234942117647059,2.01819096101675,0.196575959814014
"2018-05-29 11:20:00",4.79670588235294,224.305391647059,14.8511764705882,3,0.120600470588235,2.82271605349037,0.219835929568614
"2018-05-29 11:30:00",4.894,214.244656023529,15.0107058823529,3,0.102779215686275,9.83647645367264,0.170615193378466
"2018-05-29 11:40:00",3.75235294117647,212.198108611765,15.2475294117647,3,0.0468563137254902,10.0462480501919,0.0962072801674323
"2018-05-29 11:50:00",4.14844155844156,209.490129428571,15.5646753246753,3,0.0683572294372293,16.1534790370495,0.186440190824933
"2018-05-29 12:00:00",4.84662162162162,235.777137,15.325,3,0.118320720720721,9.18970608694845,0.235608106247808
"2018-05-29 12:10:00",4.494,191.960680023529,15.5725882352941,3,0.0854773333333333,14.0061355179516,0.160643980938976
"2018-05-29 12:20:00",4.52796875,201.68609821875,15.96265625,3,0.0952261458333333,7.82470522484615,0.169039172383092
"2018-05-29 12:30:00",3.81222222222222,207.658560148148,15.9691358024691,3,0.0484858436213992,6.75617586671845,0.11783636115487
"2018-05-29 12:40:00",5.57611764705882,245.191782705882,16.1865882352941,3,0.185546901960784,9.70823906221746,0.25546467593537
"2018-05-29 12:50:00",6.71658823529412,227.074180941176,15.8077647058824,3,0.292310274509804,14.8681184991475,0.235846209497839
"2018-05-29 13:00:00",6.08406976744186,186.490979302326,16.2559302325581,3,0.207851317829457,1.59266664814677,0.189371535541518
"2018-05-29 13:10:00",5.49188235294118,214.430727105882,16.172,3,0.151794117647059,5.29024280465136,0.121887327785438
"2018-05-29 13:20:00",4.36759493670886,212.319759113924,16.8394936708861,3,0.0908924894514767,6.69737753459875,0.177350427878057
"2018-05-29 13:30:00",5.10666666666667,202.202157571429,17.22,3,0.111903650793651,15.4584475485963,0.145627407878398
"2018-05-29 13:40:00",4.89943661971831,209.069169380282,17.1229577464789,3,0.121217276995305,2.17993746336216,0.198633218871619
"2018-05-29 13:50:00",5.54870588235294,221.769689505882,17.4911764705882,3,0.151808392156863,7.93910630448096,0.197966246736327
"2018-05-29 14:00:00",6.12180722891566,231.415691204819,17.0824096385542,3,0.224874136546185,23.6565170517493,0.224696403880386
"2018-05-29 14:10:00",5.49679487179487,206.641408230769,17.1688461538462,3,0.164810427350427,8.30447321664039,0.234770340598486
"2018-05-29 14:20:00",4.9553488372093,229.631243860465,17.1413953488372,3,0.118755426356589,0.799296315212684,0.148376646474114
"2018-05-29 14:30:00",7.14588235294118,226.987769858823,17.4388235294118,3,0.363110666666667,4.1764976311205,0.231261040992794
"2018-05-29 14:40:00",5.96642857142857,201.530520357143,18.185,3,0.215768333333333,11.6916036076404,0.235282382454222
"2018-05-29 14:50:00",5.93674418604651,190.011874395349,18.9718604651163,3,0.210222713178295,7.24303515487244,0.231760042361461
"2018-05-29 15:00:00",5.17835294117647,213.784695811765,18.9736470588235,3,0.111481254901961,19.0447778420952,0.128419668394121
"2018-05-29 15:10:00",5.78235294117647,185.797353882353,18.9207058823529,3,0.175396862745098,9.82598704789452,0.131664158592674
"2018-05-29 15:20:00",6.90811764705882,211.706491694118,18.0454117647059,3,0.281923843137255,15.888362756346,0.247590263962066
"2018-05-29 15:30:00",6.42988372093023,227.760185302326,18.8012790697674,3,0.294177906976744,9.16301476608629,0.257581376574119
"2018-05-29 15:40:00",5.63324324324324,235.677611675676,18.7762162162162,3,0.207778288288288,13.2157085617428,0.282102399674002
"2018-05-29 15:50:00",5.65160493827161,236.261226222222,18.3746913580247,3,0.200361975308642,7.96816988110591,0.267345732767065
"2018-05-29 16:00:00",6.01716049382716,225.278448148148,18.7358024691358,3,0.214530205761317,9.2632805194627,0.288424705743353
"2018-05-29 16:10:00",6.85929411764706,217.272678564706,18.4309411764706,3,0.27901168627451,6.94510783494656,0.175142749383542
"2018-05-29 16:20:00",5.276875,215.926733625,20.063125,3,0.152084416666667,7.09508530045259,0.169865391079189
"2018-05-29 16:30:00",4.01761904761905,193.318180428571,19.1396428571429,3,0.0659946031746032,5.04711779570579,0.116605060156037
"2018-05-29 16:40:00",4.96494117647059,226.799705576471,20.2797647058824,3,0.125909098039216,17.5500723056728,0.116809665107125
"2018-05-29 16:50:00",5.28152941176471,208.467893435294,19.7755294117647,3,0.142747372549019,15.0884528574486,0.200736546116274
"2018-05-29 17:00:00",4.0468253968254,195.543208571429,18.6620634920635,3,0.0621869841269841,1.23550841166727,0.136988897586292
"2018-05-29 17:10:00",4.71424657534247,205.025951835616,20.0120547945205,3,0.0912612785388127,16.6881533447996,0.173478129671656
"2018-05-29 17:20:00",5.31028985507246,215.971300782609,21.0046376811594,3,0.142004541062802,5.24083097945643,0.262972261995877
"2018-05-29 17:30:00",6.36302325581395,228.818783093023,20.6801162790698,3,0.239385968992248,3.07504122311678,0.126283656323682
"2018-05-29 17:40:00",5.21741176470588,229.944154447059,19.6602352941176,3,0.132145333333333,0.322433652425876,0.141035710204132
"2018-05-29 17:50:00",6.28823529411765,214.392270070588,19.7798823529412,3,0.219791764705883,15.0850500923616,0.146532815231531
"2018-05-29 18:00:00",7.08593023255814,211.610629953488,19.5043023255814,3,0.356535426356589,3.23625933555183,0.117345107992905
"2018-05-29 18:10:00",6.41223529411765,208.581623082353,19.512,3,0.247848941176471,1.611776594732,0.138102513964769
"2018-05-29 18:20:00",3.95397590361446,203.48939826506,19.0642168674699,3,0.0601047389558233,4.27160033672269,0.144604828187719
